Gene	A1	A2	A3	B1	B2	B3	C1	C2	C3	D1	D3
409897	8391	3504	7979	7517	7724	8880	4057	4742	7231	3597	4969
100576507	2247	1003	2503	1833	2246	2579	1164	1465	1998	1050	1448
726628	0	0	0	0	0	0	0	0	0	0	0
551935	49	9	13	34	6	32	22	4	13	5	19
410253	2596	988	2225	2254	2520	2913	1100	1216	2159	1072	1688
413702	4903	2211	5046	4172	4679	5512	2697	2824	4553	2226	3061
100577906	0	0	0	0	0	0	0	0	0	0	0
724893	1849	766	1931	1557	1667	2017	1170	1171	1761	842	1203
409890	49657	23377	55109	41614	45204	56342	26932	28809	46394	19395	30986
725484	919	507	928	641	1010	1059	451	640	852	358	545
100578584	897	326	1021	807	750	896	409	550	743	286	505
412643	0	0	0	0	0	0	0	0	0	0	0
409414	18986	8051	18776	16411	18652	19640	10170	11914	18956	8516	12304
100578025	3	1	4	2	0	1	0	1	0	0	3
413336	5095	2633	6296	4615	5391	6201	3036	2996	5441	2521	3642
409606	4587	2096	5005	4288	4695	5487	2646	2742	4812	2186	3378
726532	0	0	1	0	0	1	1	0	1	2	1
410038	294	105	285	223	324	318	196	205	315	136	198
551436	9072	4042	9700	8150	8468	9883	4875	5175	8171	3782	5488
551077	643	216	287	382	289	279	305	304	413	273	170
412251	3101	1320	3067	2722	2963	3371	1909	1900	2897	1492	2061
726416	2668	1282	2860	2306	2590	3168	1397	1650	2697	1237	1791
726899	846	426	825	735	809	931	522	571	822	418	587
100576089	425	171	371	305	376	409	221	251	441	163	233
413643	1627	690	1698	1335	1466	1707	944	1215	1552	789	1062
724670	0	0	0	0	0	0	0	0	0	0	0
100577298	0	0	0	0	0	0	0	0	0	0	0
100576805	5218	1682	4682	4268	5361	5115	2372	2405	4631	2058	3284
725541	79	28	89	76	40	118	29	28	54	21	40
724527	0	0	0	0	0	0	0	0	0	0	0
411536	0	0	0	0	0	0	0	0	0	0	0
100577173	2352	742	1675	2094	1722	2057	990	1224	1776	675	1178
409320	5710	2624	6176	5302	5663	6897	3179	2987	5866	2741	4078
727417	0	0	0	0	0	0	0	0	0	0	0
551644	7146	3016	7245	5830	6104	7947	3822	4181	6399	3081	4220
100576276	227	92	260	182	236	239	107	132	234	83	144
408306	18771	5959	15761	16894	16301	18002	9039	9908	15531	7487	10609
725480	9211	3287	8173	7072	6985	8610	3967	3226	6930	3844	5224
409378	2070	840	1871	1842	1656	1980	1146	1190	1770	942	1152
551917	43	17	50	32	58	32	16	29	70	19	22
413081	2492	1152	2524	2194	2464	2699	1376	1420	2294	1094	1651
726987	144	38	127	145	106	217	75	57	113	68	91
412986	109	27	102	87	58	122	58	51	99	33	66
100577191	157	37	130	155	170	134	89	99	187	73	129
100578907	2051	1070	2622	2106	2453	2746	1172	1398	2477	1100	1612
100576139	256	147	241	219	302	288	146	201	266	137	192
552197	3398	1595	3641	2924	3426	4035	1876	2030	3360	1481	2287
551106	1435	626	1509	1272	1365	1534	799	906	1355	611	874
413543	175	110	202	193	219	262	63	148	163	64	128
100576282	3	0	1	1	3	3	1	1	1	0	0
100576466	0	0	0	0	0	0	0	0	0	0	0
100577459	933	452	1122	847	997	1001	673	709	1059	585	818
724264	3887	1792	4122	3342	3352	4215	2134	2416	3670	1591	2353
411508	4006	1893	4540	3478	3984	4740	2197	2632	4324	1874	2661
725831	49	16	61	44	27	59	15	20	46	15	33
100578558	0	0	0	0	0	0	0	0	0	0	0
724542	883	440	955	759	924	1071	542	531	958	440	652
552439	2566	1318	2890	2214	2748	3193	1466	1624	2671	1165	1832
412563	1627	846	2117	1411	1683	1877	1097	1324	2137	839	1447
409167	129571	54018	128728	106119	117831	139549	66992	62664	110485	56422	75037
413393	909	500	1118	869	1026	1146	605	699	1132	454	680
413113	57	20	96	48	32	29	20	10	26	25	28
412318	0	0	0	0	0	0	0	0	0	0	0
100578824	698	241	617	657	629	741	302	333	527	265	316
100578415	0	0	0	0	0	0	0	0	0	0	0
408349	2705	1407	3323	2343	2765	3209	1775	1822	2793	1275	1980
552453	0	0	0	0	0	0	0	0	0	0	0
100328592	7	6	9	3	6	7	3	4	3	4	1
410954	4982	2047	5163	4140	5179	5923	3362	3343	5594	2309	3616
100576422	1721	821	1948	1531	1585	2087	966	1093	1736	776	1160
551536	3990	2004	4433	3631	4158	5183	2273	2355	4036	1928	3049
100578946	588	253	624	560	676	666	320	340	668	268	408
100577041	6	0	2	0	9	2	1	1	7	1	4
552334	2081	880	2179	1809	1934	2357	1167	1199	1977	905	1275
727269	0	0	0	0	0	0	0	0	0	0	0
552558	3	3	3	5	6	6	2	1	5	0	0
724121	1308	527	1376	1200	1319	1482	641	664	1158	623	873
725589	457	188	558	373	522	539	302	262	518	183	373
100578605	227	21	258	170	18	95	105	25	143	74	137
100577793	0	0	0	0	0	0	0	0	0	0	0
725002	350	44	243	395	287	418	119	177	77	26	209
552329	1491	712	1716	1350	1541	1721	900	1087	1640	777	1222
100576479	19	6	25	25	28	31	13	13	22	12	15
100577601	25150	9009	23682	22435	20970	25039	12645	14537	22537	9295	15878
726735	7347	3207	7697	6434	7322	8083	4041	4223	6878	3346	4924
100577365	18	2	20	12	11	20	8	6	15	3	8
725087	2	0	0	0	0	1	0	0	0	0	0
410876	342	168	429	343	441	490	221	258	435	184	299
100577757	11	1	13	6	5	4	5	5	9	2	6
411541	1093	510	1228	1022	1174	1328	628	712	1192	578	858
724442	9368	3838	8955	8100	9716	10178	4891	4903	8641	4336	5954
413324	95548	37635	86962	69630	90136	99125	68735	71469	106352	49476	60052
100578173	0	0	0	0	0	0	0	0	0	0	0
725183	378	200	451	328	405	471	253	302	409	182	263
412703	696	289	611	506	621	661	444	457	647	372	432
408956	26	6	9	15	13	13	8	19	15	7	14
100579060	4	2	3	1	3	9	2	3	5	3	9
100576832	9	4	9	4	16	14	1	7	28	3	7
724493	2955	1387	3292	2571	2905	3397	1790	2032	2988	1460	2057
100577585	56	21	76	42	48	113	26	36	57	27	47
552548	3504	1410	3823	2948	3445	3591	2255	2667	3872	1777	2349
551222	2193	982	2265	1818	2178	2445	1133	1187	2151	1021	1347
411315	1930	612	1615	1641	1687	1767	935	1004	1444	659	1053
100578748	664	228	632	607	772	682	369	459	705	265	464
100578656	21553	9665	21230	21071	22528	27733	12475	11943	19516	10937	16846
552527	4667	2009	4827	4041	4661	5321	2558	2598	4439	2249	3166
552119	1126	581	1111	945	1170	915	500	697	704	399	426
100579057	400	190	441	308	363	432	218	299	446	190	288
552514	1585	878	1858	1341	1792	1867	852	948	1603	728	1139
408511	6128	2762	6714	5078	6033	6775	3292	3563	5835	2630	3917
408658	1444	497	1482	1229	1180	1596	597	718	1353	528	802
100577309	76	37	74	71	65	100	38	53	83	35	44
725960	398039	143839	368442	326709	353786	415472	163701	174709	330426	138533	206288
410609	7555	2208	6162	7199	6781	7084	3613	4699	6884	2954	4704
409670	2450	763	2107	2262	2239	2267	1364	1261	2413	1054	1621
409036	6607	3051	7344	5769	6107	7495	3702	4218	6264	2896	4160
726617	160	78	182	131	129	163	103	91	177	57	124
551633	2032	1032	2172	1771	2038	2417	1211	1255	2164	999	1415
100579005	6	0	3	5	2	3	1	2	6	2	3
725841	980	439	1160	943	956	1492	480	553	1070	434	828
411099	8569	3302	8280	7314	8009	9746	4156	4637	7967	3422	5406
409011	2250	994	2381	1909	2138	2657	1267	1374	2252	906	1362
100577692	800	257	615	765	724	731	358	366	661	274	479
727223	8817	3613	8204	7567	8370	8866	4696	5279	8306	3853	5632
551664	2304	1015	2557	1889	1998	2512	1475	1534	2276	1094	1532
408702	1601	596	1676	1401	1443	1839	727	887	1411	521	896
100315678	1	3	2	0	0	0	0	0	0	0	0
411863	2436	1501	3215	2105	2883	3159	1435	1750	2916	1249	2079
552312	4036	2047	4859	3478	4100	4460	2398	2774	4391	2043	2992
411307	433	169	358	340	356	405	223	227	351	179	205
724158	36	15	49	24	23	38	26	31	55	16	28
100579017	3	0	6	4	12	9	4	2	11	3	7
413242	6609	2625	6616	6068	6672	7406	3401	3400	6414	2815	4310
725039	3662	1625	3896	2937	3171	3713	1890	2144	3249	1454	2080
726453	283	122	272	210	239	265	163	201	264	106	169
724765	160	67	155	154	147	200	82	63	162	83	142
413567	2884	1329	3032	2434	2688	3378	1566	1441	2870	1066	1859
100578345	467	197	521	477	515	575	187	393	491	179	336
727299	1059	537	1161	949	1028	1170	647	741	1173	514	787
725704	3301	1533	3690	2791	3203	3448	2049	2202	3623	1502	2474
726514	2527	864	2149	2198	2194	2398	902	993	1996	938	1394
552481	1197	644	1450	1069	1143	1419	666	805	1208	512	805
409479	14782	5886	14867	11909	12745	15649	7723	8403	12971	5903	8500
551840	7753	3255	8285	6869	7847	9427	4321	4421	7914	3723	5110
726215	5245	1630	4326	4662	4837	4859	2633	2827	4729	2169	3393
100576770	565	339	765	485	626	697	332	406	702	293	429
725191	100	43	63	87	341	69	37	56	39	47	41
725632	108	45	134	83	107	134	91	93	134	67	96
410516	3813	1790	3870	3322	3530	4140	1572	1799	3046	1557	2283
725629	13	6	15	4	11	10	5	8	12	2	1
408834	1370	602	1532	1227	1251	1538	738	835	1308	567	844
725764	369	159	439	320	354	381	260	275	420	172	331
409187	8365	4223	9991	6541	8882	10266	3300	3522	8190	3257	5440
725815	220	85	206	203	236	186	121	175	216	101	128
552324	8121	3713	8815	6917	7793	8702	4463	4775	7618	3467	4888
100577015	79	30	103	73	86	99	41	70	122	36	64
410375	711	239	626	569	649	777	268	268	583	226	417
409018	19614	5382	14512	17698	18285	16641	10026	11155	17480	7704	12912
725298	321	173	379	250	274	316	206	238	379	169	288
413040	5751	2233	5210	5641	5756	5707	2914	2809	5529	2183	4057
408726	897	384	940	773	896	989	353	393	829	287	435
100576808	0	1	2	2	0	0	1	0	0	0	1
724241	743	425	782	621	699	840	380	490	697	301	445
725103	3994	1501	3978	3114	2401	3637	1237	1435	3333	1091	2038
552370	0	0	0	0	0	0	0	0	0	0	0
726953	296	148	295	304	347	405	172	186	306	147	218
725158	47	18	42	31	41	31	34	46	65	35	47
413892	181	70	173	133	151	164	78	94	197	61	128
100577981	2	0	4	1	0	0	1	1	0	0	2
410320	10458	2650	7977	9692	10126	10027	5291	5918	8808	4183	7420
552260	1463	747	1609	1334	1420	1650	848	867	1477	604	1001
100578743	3246	1339	3129	2581	2796	3260	1680	1827	2727	1354	1894
411086	965	306	878	820	743	1115	427	468	765	328	563
100577993	0	0	0	0	0	0	0	0	0	0	0
100578391	3	0	2	0	1	0	0	3	1	0	0
409558	3042	1458	3411	2715	3142	3803	1651	1978	3362	1449	2086
551194	1725	779	1962	1420	1653	1934	1095	1118	1823	798	1183
409096	608	183	507	376	436	708	188	173	383	159	168
726470	11	3	17	17	19	14	15	8	14	3	7
552154	0	0	0	0	0	0	0	0	0	0	0
410601	116	67	114	114	172	147	63	86	112	47	77
409928	1121	397	1012	1139	1276	1287	714	685	1176	513	820
408616	4085	1558	3840	3381	4012	4390	1899	2586	3795	1724	2501
551473	1627	775	1738	1390	1545	1798	828	971	1456	736	1032
410219	3116	1310	3160	2683	2801	3494	1696	1805	2951	1408	1926
100576592	147	59	112	60	185	143	337	489	460	193	151
100576200	2	5	3	3	2	3	0	1	2	4	0
411647	6328	3146	7253	5520	5857	7210	3280	3316	5552	2533	4253
408354	6921	2324	6077	6031	5969	6976	3430	3943	5714	2737	4183
411213	945	317	695	819	757	847	461	450	912	331	602
408527	1683	843	1986	1557	1700	2130	973	1058	1717	742	1181
100578472	1255	639	1410	1237	1269	1384	701	839	1302	568	871
550655	21783	8662	21397	18738	19655	19709	13023	12183	19968	8806	13451
725424	330	183	392	268	325	369	202	258	342	151	257
100576386	40	12	61	39	59	45	21	21	49	29	36
409429	6984	3158	7218	6135	7093	7647	3653	4237	6614	3178	4810
413253	2516	1206	2921	2217	2552	2968	1500	1503	2678	1154	1885
724470	43	13	29	27	40	35	29	20	36	16	28
409805	146	56	100	88	108	101	56	86	105	42	78
411453	19403	9040	22456	17995	21666	24439	10564	10428	20203	8606	13491
725684	1161	604	1448	1172	1261	1454	704	741	1277	545	822
413732	4478	2081	5169	3920	4637	5265	2635	2859	4829	2167	3501
552807	2072	961	2201	1749	1831	2284	1433	1457	2119	954	1391
413261	1252	609	1368	1143	1299	1402	723	742	1299	582	791
727186	27	15	29	17	16	23	15	21	22	4	34
408439	535	229	501	425	535	636	326	309	490	295	348
411173	729	221	549	412	540	525	426	368	530	306	342
410058	225	68	173	121	139	176	90	151	149	56	130
100577229	18	17	22	14	57	20	24	19	48	17	13
410541	4249	1761	4344	3635	4015	4670	2328	2465	3830	1916	2767
726965	13	5	17	11	20	18	5	16	24	1	13
409793	0	0	0	0	0	0	0	0	0	0	0
551511	2977	1396	3380	2467	2887	3594	1716	1895	3100	1370	2202
725555	1849	848	1857	1492	1864	2103	930	961	1694	726	1257
551868	1134	482	1220	1023	1168	1214	631	736	1372	487	770
100578474	85	14	60	84	76	62	44	44	100	17	85
725890	1242	423	1009	927	1293	1060	692	681	1078	594	662
409457	6841	2763	6255	5953	6395	6835	3710	3853	6268	3069	4351
100577575	1252	662	1457	1095	1258	1498	687	804	1239	516	889
552743	145	90	273	155	172	190	144	161	217	119	214
411683	1803	838	1999	1609	1754	2205	993	1094	1878	783	1250
100576951	0	0	0	0	0	0	0	0	0	0	0
100315684	0	0	0	0	0	0	0	0	0	0	0
100577304	10	5	18	7	14	18	4	5	15	1	8
413495	1442	685	1643	1255	1406	1606	836	994	1464	644	977
551702	380	149	444	319	412	439	244	246	483	221	323
411574	908	452	1035	834	860	1102	505	610	996	412	617
727257	0	0	0	0	0	0	0	0	0	0	0
726052	0	0	0	0	0	0	0	0	0	0	0
410393	610	179	526	585	552	529	265	295	486	211	369
725698	509	109	422	326	425	515	214	210	407	168	240
551295	10704	5186	12158	9218	10983	13535	5931	6106	10829	4971	7562
408971	6927	2549	6643	5763	6277	7328	3292	3064	6403	2387	4369
412746	7854	3078	6936	6783	7045	7285	4346	4749	7337	3226	5064
411575	22791	9101	22182	19920	21921	24478	11541	12290	20906	9510	14546
408788	7130	2514	9503	5985	6351	10712	4347	2527	8846	3270	6240
413467	2938	1320	3270	2616	2664	3431	1605	1731	2863	1302	1960
406073	4894	1062	3280	4120	4412	4218	2644	2288	4399	1923	3231
100576866	2699	1301	2975	2380	2591	3216	1455	1513	2598	1152	1799
494523	9924	4147	9776	7674	8633	10363	5222	5457	8090	4255	5503
100578591	2	2	2	3	2	6	0	3	2	0	2
408986	4166	1736	4223	3631	3688	4401	2163	2258	3608	1622	2291
100576132	7735	2929	7773	6040	7530	7691	2957	4649	6933	2687	4037
414025	863	334	869	772	933	1009	492	462	900	414	597
100578458	13	1	4	5	3	1	6	1	8	0	2
100577771	884	343	897	671	794	1028	373	604	736	359	479
552396	2789	1028	2445	2235	2703	2838	1340	1494	2469	1114	1763
413878	880	440	1075	819	1007	1130	530	604	1038	428	713
412115	8009	3665	8446	7199	8825	9551	4263	4947	8354	3374	5251
100578303	322	183	389	329	340	387	227	254	412	178	302
726896	3160	1222	3432	2869	3207	3582	1609	1612	3331	1265	2343
551021	5103	2086	5038	4459	4944	5317	2716	3035	4970	2297	3311
100576103	71	28	46	66	41	36	54	32	21	29	24
732495	0	0	0	0	1	0	0	0	0	0	0
413439	1467	740	1617	1211	1438	1734	882	935	1544	651	994
410348	2370	791	2029	2035	2289	2387	1250	1125	2045	985	1564
406112	6298	2524	7032	6126	7129	8174	3046	3188	7053	2572	5236
724269	2473	697	2066	2005	2154	2336	1105	921	2066	1000	1435
412815	27762	12530	27379	23657	28600	30873	13501	12293	23909	13018	18039
408865	15760	4486	11795	13901	13418	12713	7559	8463	13306	5899	9304
409472	3949	1385	3403	3373	3504	3992	2094	2126	3556	1531	2340
100578690	108	75	117	133	153	123	35	105	277	18	59
724229	0	0	0	0	0	0	0	0	0	0	0
552644	1194	563	1439	991	1202	1483	713	758	1264	559	839
100577063	27	18	43	23	26	48	16	29	26	21	22
100578601	5	0	1	6	0	5	4	3	2	1	3
100578215	1323	594	1476	1198	1267	1551	674	737	1281	581	864
551892	9477	4202	10287	8344	8802	10879	5065	5277	8943	4151	6240
413613	2824	1458	3186	2320	2971	3438	1598	1754	3087	1336	2180
551799	621	256	639	688	474	644	460	344	673	296	465
100577512	420	164	472	360	479	513	186	315	447	124	234
726201	1396	504	1309	1305	1387	1369	811	702	1142	690	736
408980	1592	754	1722	1346	1397	1730	981	1034	1464	746	1124
408465	43219	18488	43254	38763	42943	48221	22774	27117	41590	17751	26409
100576080	13	3	4	6	2	8	5	4	10	5	7
551676	3613	1537	3683	3040	3534	3966	1991	2092	3554	1608	2397
410972	1877	910	2122	1833	2092	2277	1031	1212	1953	942	1329
410428	172	69	178	140	157	220	103	102	177	78	96
726681	7627	2470	6650	6840	6754	7711	3285	3601	6395	2667	4095
725548	22456	8013	22834	20405	18609	24502	10413	10667	19322	8083	12551
726273	9669	3875	9497	8026	8874	10314	5003	5609	9118	3898	5804
100577824	106	62	114	99	95	124	53	65	108	35	56
725590	92	24	55	51	30	82	9	26	62	11	42
552768	1739	882	1997	1443	1758	1875	992	1002	1846	765	1195
100577321	192	50	129	127	141	175	74	98	96	51	95
551910	0	0	0	0	0	0	0	0	0	0	0
100576339	0	0	0	0	0	0	0	0	0	0	0
551990	1320	586	1434	1131	1282	1542	725	867	1379	653	842
551946	4408	1952	5278	3400	4709	5102	2476	3351	5239	2123	3038
100577377	53	26	69	42	57	73	17	26	48	14	39
551884	11033	4902	11489	9987	10304	12360	6046	6182	10144	5145	7193
100576186	161	73	162	125	153	175	85	101	163	54	80
727071	5567	2719	6342	4848	5574	6686	3299	3811	5690	2613	3813
551143	38495	16771	37132	28409	33778	38824	15531	19504	31041	15406	21497
408961	124419	43548	105486	92583	92401	111292	57212	54714	95465	41828	61386
726853	74	32	113	60	81	132	38	38	101	29	66
412170	1177	543	1407	965	1221	1376	772	920	1322	581	921
726043	2748	1279	3026	2163	2606	3138	1515	1612	2470	1169	1784
409713	32091	13314	32442	26980	30747	35714	17911	18648	32164	14381	20484
100578352	0	0	1	0	0	1	0	1	1	0	1
100578129	150	66	167	136	188	161	79	113	184	61	125
100576447	34	17	27	19	44	24	20	20	21	13	17
724258	11	10	12	9	10	13	2	3	5	7	8
410815	114	18	56	49	55	64	31	41	58	17	67
411653	0	0	0	0	0	0	0	0	0	0	0
726290	0	0	0	0	0	0	0	0	0	0	0
552224	985	406	980	867	1095	1273	523	574	951	437	765
100576768	1826	821	1925	1679	1876	2100	964	1053	1895	814	1235
100576890	2	1	1	2	2	1	1	1	2	3	0
408543	5451	1823	4444	4526	5412	5231	2540	2795	5087	2113	3256
552553	1053	465	1117	883	992	1219	604	670	1034	434	662
551668	0	0	0	0	0	0	0	0	0	0	0
100577831	56	31	86	59	86	128	40	42	104	23	66
724711	0	0	0	0	0	0	0	0	0	0	0
413625	4601	2199	5191	4212	4886	5370	2647	3173	4702	2401	3339
411265	2812	1210	3052	2543	2817	3208	1511	1674	2528	1240	1786
727619	0	0	0	0	0	0	0	0	0	0	0
725964	11025	4178	10654	9296	10191	11352	5688	5397	10491	4994	7254
725475	1457	476	1083	1203	1033	1178	704	715	956	559	694
727460	0	0	0	0	0	0	0	0	0	0	0
724339	244	113	378	232	288	298	207	238	351	142	255
727106	9983	4444	10661	8957	10122	11791	4955	5612	9181	4160	6255
100578322	11977	5272	12744	11145	11234	13887	5607	6829	10893	4770	7410
725464	1	0	3	1	5	2	1	1	1	2	1
411970	2842	1308	2965	2387	2711	3098	1477	1748	2748	1216	1816
100576475	588	225	520	514	620	641	316	302	565	289	423
552065	3286	1803	3794	3043	3480	4090	1804	2025	3335	1504	2202
410992	1861	789	1974	1564	1586	2007	1038	1146	1631	734	1085
724119	1334	621	1445	1216	1401	1684	840	865	1392	637	926
412536	0	0	0	0	0	0	0	0	0	0	0
411467	277	128	362	233	261	340	149	163	326	87	223
100577028	721	246	799	750	677	955	314	336	724	369	475
726745	1634	835	1874	1364	1705	1946	967	1149	1726	745	1245
724569	1802	579	1705	1424	1830	1788	772	890	1391	606	986
410612	2824	1550	3213	2524	3344	3909	1693	1664	2923	1502	2440
413448	1798	784	1815	1477	1746	2013	960	936	1664	815	1118
724618	3661	1347	3254	2872	3221	3797	1948	1835	3352	1603	2132
100577722	19	10	29	20	23	18	26	23	33	12	21
412919	1030	518	1191	1014	1145	1415	599	568	1136	541	806
100577467	21	10	21	11	18	26	7	15	23	9	14
551751	1245	541	1356	1071	1299	1385	766	779	1196	586	798
552000	3095	1615	3784	2713	3399	3641	1720	2417	3548	1471	2243
100576569	912	265	768	627	780	800	349	498	710	311	645
100577393	2101	686	1764	1738	1754	1978	1036	1146	1951	858	1256
100577795	0	0	0	0	0	0	0	0	0	0	0
100576668	0	0	0	0	0	0	0	0	0	0	0
408728	517	232	568	410	451	570	236	257	459	186	350
100577398	2	3	3	3	18	3	1	10	9	4	4
724330	1091	544	1238	984	1121	1381	712	721	1096	507	776
725449	0	0	0	0	0	0	0	0	0	0	0
727625	0	0	0	0	0	0	0	0	0	0	0
732506	1	0	1	2	1	0	0	0	3	0	1
409006	9436	3139	8804	7925	9073	9709	5125	4704	8761	4179	5964
100578058	5	1	6	11	8	7	4	5	12	0	4
408641	1243	626	1395	1026	1179	1486	693	719	1336	525	839
100576666	696	259	691	611	669	720	359	302	739	244	430
726725	44	15	27	49	39	41	16	19	26	13	28
724184	1495	675	1644	1232	1267	1729	814	895	1486	606	1045
409373	13291	5698	14244	11798	12348	15171	7550	8790	13139	6320	8890
100577158	301	154	402	233	281	406	235	239	402	169	273
100315658	0	2	3	4	0	6	1	5	5	4	2
551509	423	191	437	375	427	431	263	308	398	186	298
409814	1301	400	905	872	869	1120	1619	1691	1836	944	871
408586	3410	1017	2788	3270	3455	3223	1830	1717	3012	1340	2436
725887	2083	921	2276	1733	1964	2156	1251	1470	2030	1024	1550
406080	117	68	110	104	106	121	73	68	115	55	70
100576920	0	0	0	0	0	0	0	0	0	0	0
551987	19420	8017	19166	17157	18426	21488	9232	11922	17652	8011	11498
411215	281	158	378	290	336	362	168	218	346	158	220
100577184	87	37	116	72	122	110	50	85	95	51	55
100576780	67	57	175	72	131	245	37	86	149	34	132
724329	353	201	441	310	423	455	273	263	430	177	285
410135	7067	2515	6677	6057	6518	7638	3605	3938	6273	3018	4029
100577581	78	21	74	54	50	87	30	43	72	21	47
100577776	1904	830	1890	1642	1879	1974	1013	1257	1756	774	1106
727037	4	1	1	1	1	0	1	1	0	2	0
100577083	223	54	193	262	252	160	134	154	277	101	207
412804	2092	953	2276	1787	2051	2343	1147	1218	2096	911	1431
100576834	0	0	0	2	1	1	1	0	1	1	1
408711	1258	545	1317	1102	1213	1531	672	746	1268	522	820
724208	1071	203	342	999	335	341	545	394	386	378	101
412449	833	406	1020	756	836	953	401	512	898	334	552
100576586	10157	4021	9485	8392	9130	10681	5065	5367	8514	4593	6189
100578503	1219	594	1319	1134	1064	1455	726	776	1241	534	789
725563	0	0	0	0	0	0	0	0	0	0	0
409438	3020	1382	3385	2601	2911	3501	1636	1749	2853	1391	1999
552156	6963	3444	7818	6313	7322	8759	4051	4019	7073	3303	4954
724628	1039	527	1129	965	1038	1249	597	677	1069	503	709
100578501	59	19	71	31	47	78	36	23	145	19	48
100576451	16	8	26	16	29	10	8	9	31	10	17
411907	813	327	789	759	813	923	439	411	779	395	546
100578553	0	0	0	0	0	0	0	0	0	0	0
100576641	14	13	16	17	15	20	8	11	28	6	16
727630	20046	10316	23301	18556	21265	24768	10813	12426	21444	8889	13406
726980	36	21	33	31	35	38	19	35	28	20	32
726066	6	5	7	8	3	4	1	6	10	2	10
408450	13530	4728	11602	11965	12781	12249	6923	6772	11739	5216	7771
551150	7189	2993	7059	6096	6731	7577	3815	4762	6444	3410	4265
408750	2739	1364	2990	2391	2862	3199	1587	1561	2708	1296	1803
724665	7077	3288	7782	5977	7111	8339	3476	3760	7232	2834	4838
411154	33603	14294	34662	29075	31756	38338	18434	17777	32312	15169	22070
100578222	0	0	0	0	0	0	0	0	0	0	0
726373	4015	1898	4571	3631	3822	4243	2618	2931	4324	2142	3018
551416	1603	752	1701	1400	1572	1693	1035	1172	1725	751	1201
100577577	0	0	0	1	1	0	0	0	0	0	1
